"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Spn77Bc",22.8305932248791,0.907624920677238,0.51934015582222,1.74765018745813,0.0805246192323215,0.294514881658776
"Spn77Bb",5.57544754490035,0.285558213360696,1.1934724425688,0.239266700407483,0.810898784792018,0.926939562116737
"CG7324",7470.69235052275,0.285703795785309,0.193034121657374,1.48006887762786,0.138854866189118,0.403876383381403
"Sbp2",280.923043298515,0.448703874747145,0.239210473152576,1.87577019029994,0.0606868429659964,0.248957771664597
"Tsr1",828.358243264995,0.13136846680777,0.218517955122771,0.601179279450803,0.547720583812541,0.799853429310243
"CG7194",237.593237588392,0.0626156732948477,0.72299344067296,0.0866061429776808,0.930984582860737,0.973526795489917
"Rab26",4.56548292704594,0.796161782070957,0.960954518159623,0.828511409255591,0.407380936269587,NA
"CG13671",499.398651458819,0.0465752778442842,0.141674030707067,0.32874957825253,0.742344977198454,0.897741197832477
"CG7632",633.836350034321,0.541819780108912,0.234277209667826,2.31272935543811,0.0207375239858006,0.123912925608873
"FRG1",363.840983589755,0.0848717921715123,0.143449182836244,0.59165057962302,0.554084596504229,0.803321766958346
"Arl5",562.217072335664,0.295677365546643,0.125997358535322,2.34669495443235,0.0189407545226267,0.117230532560731
"CG7201",0.543878981887618,2.30185119097492,3.9758075597053,0.578964438395891,0.562613168642096,NA
"Cpr78Cc",2.85707725500449,0.543739738356201,1.68181484646523,0.323305350466499,0.746464002324475,NA
"gogo",698.566464540549,2.20307807350975,0.17848768202967,12.3430258517421,5.31212887911644e-35,6.42539931706841e-32
"cert",2595.20105765859,0.269871576090274,0.221058260923281,1.22081651670975,0.222155498736627,0.524872906045744
"Cpr78Cb",0.246151722322628,-0.420276115679078,4.06918641613179,-0.10328259084247,0.917738692216084,NA
"pzg",1079.42541475263,-0.221899465820739,0.116906501192867,-1.89809346406372,0.0576837710059792,0.240476853327241
"CG7213",24.5855125260462,0.80926859615444,0.467026707136857,1.73281010226529,0.0831294266901296,0.299019037337238
"CG9389",6.23684802138474,0.173261684722759,0.950147466577658,0.18235241456448,0.855306167288136,0.949071620091476
"CG13813",45.745058543399,1.3449723247776,1.99110853240498,0.675489207588831,NA,NA
"eIF4E3",2.60743561487366,1.07714762877787,1.55388625981256,0.693195928579609,0.488186602896863,NA
"CG12975",132.967973031719,0.362701262848658,0.2377655246469,1.52545775249502,0.12714496336886,0.383928817704756
"CG13678",6.44863818691206,-1.64371387400021,0.84580423049804,-1.94337390938839,0.0519709972936094,0.22531409835381
"CG13674",7.04168172900131,1.34312751439584,0.856021771183828,1.56903429282922,0.116639948642459,0.365130726208787
"CG17145",10.9957377955025,0.247852181217572,3.74514590665773,0.0661795794863335,0.947234854336904,0.980151188782927
"CG10510",4.38631127485312,-1.1862564767704,1.18751221501196,-0.99894254709494,0.3178225237273,NA
"CG7366",2.91479765640792,0.770941611666146,1.71409927680783,0.449764854403224,0.652880002200729,NA
"CG8005",88.8056135129302,0.0527563348595683,0.358320098123691,0.147232419101864,0.882948572683208,0.959175899912887
"CG7290",1.67576335254589,0.41625826412911,1.78133434071514,0.233677785587403,0.815235134865212,NA
"CG42337",92.7099799127694,-1.48786925829318,0.309131003153992,-4.81307032653729,1.48628956158112e-06,7.40259630465137e-05
"UbcE2M",861.136475690526,0.433661858253225,0.140425239161448,3.08820451966358,0.00201369834461956,0.0238656997249084
"CG7387",7.17729927378684,0.139605555162744,0.832262763901969,0.16774216175216,0.866786125822519,0.953374659306219
"CG7298",932.399917389213,0.682146863198965,3.72521713895674,0.183116000424609,NA,NA
"MED24",375.363332010581,-0.00483343588177266,0.150029895385761,-0.0322164850501615,0.974299409833956,0.99130312445996
"CG10565",1428.01801921492,0.115937420788613,0.166028484825859,0.698298372777509,0.484990616670489,0.760863127021518
"ICA69",6.31574675379789,1.08763985819257,0.903825059308219,1.20337431120248,0.22883150418122,0.532653206538369
"CG42674",913.773921724585,0.125905083277056,0.296610956508236,0.4244788687486,0.671216613004438,0.868459145111423
"Uxs",541.251948670801,0.0536923352562873,0.216721920068915,0.247747598578002,0.804329701307032,0.924116935674726
"CG7328",215.168695143524,0.241621357278077,0.205543694138086,1.17552308423412,0.239785507307697,0.543521197729569
"CG7335",3.45550434146607,-0.00571244059437266,1.50066538945983,-0.00380660514628707,0.996962775859726,NA
"CG10581",144.868750365039,0.177783069336696,0.261874916381131,0.678885445744456,0.497210448205127,0.769265081692292
"obst-J",3.57715368953225,1.1034940101584,1.33889696314569,0.824181427348808,0.409836478394083,NA
"CG13676",17.8658842648158,0.325738135722431,0.980603788307805,0.332181192451383,0.739752444465135,0.897741197832477
"CG10584",237.250114740045,0.460370333437341,0.234537331302702,1.96288723368806,0.0496592784926431,0.218878246224471
"CG7365",20.4737063522125,-0.231795663088884,0.729483044961117,-0.317753325029288,0.750672058275034,0.901296131227271
"mus301",19.8879305026751,0.230504540631533,0.539649871294665,0.427137210425962,0.66927939163647,0.868189762783161
"Pdss2",173.842447751056,-0.0888044702912426,0.20461538839698,-0.434006801672955,0.664283501880288,0.866639200372942
"CG12984",1.08236638629621,2.23333880974755,2.04478984005558,1.09220946133361,0.274741044779543,NA
"Ir76b",0.810825275758893,-1.1325577158826,2.58963524159388,-0.437342563806603,0.661862931428614,NA
"CG7504",130.709451221033,0.051935494930903,0.248403395693868,0.209077234173192,0.834387946455858,0.938090923202995
"CG7550",176.918467143069,0.0652177309725394,0.205478267033199,0.317394787848791,0.750944061621071,0.901494877321085
"CG14186",23.4975690255637,-0.389609636239398,0.485999753995742,-0.801666323976806,0.422746000861095,0.717025318367567
"Nulp1",1194.72667405043,0.0660546840516606,0.136274062898977,0.484719415026382,0.62787539247689,0.845589462080774
"CG14184",1265.76399302395,0.131384169652924,0.149156565490518,0.880847378195201,0.378400432273224,0.681598401062942
"CG14183",23.2943780324528,-0.253072945802218,0.565096173845426,-0.447840487186598,0.654268321392005,0.862611316914685
"kug",1282.04937724132,0.459350446902936,0.155508919075112,2.95385274127631,0.00313833720068818,0.0326600540354014
"CG7565",436.105869778214,0.147914022923175,0.224749216144724,0.658129204899775,0.510455110979512,0.777675325391213
"CG10589",2.74151456484764,-0.20328031039957,1.29792273927025,-0.15661973108959,0.87554455129696,NA
"Tom20",1320.55458372685,0.159527181461797,0.127875604833125,1.24751849009806,0.212207444800476,0.512043441187128
"bip1",67.8036229500281,0.219074893593406,0.42029939290456,0.521235331984294,0.602202843902968,0.829486168753283
"CG8038",143.860519935458,0.0798355675382076,0.215700395550327,0.37012249019998,0.711291225430999,0.886432530335157
"CG32432",6.84590473324294,-0.231502891918633,0.864105378166179,-0.267910486114475,0.788768221918143,0.91561564779009
"CG8209",2195.8949199611,0.147640769085295,0.165478355353176,0.89220592487875,0.372282567043818,0.676117050920031
"CG11456",158.344445504146,0.327109308181668,0.220824195269511,1.48131099394447,0.138523720213597,0.403434403430192
"hale",0.31240676802916,1.48049891073399,4.02794452814606,0.367556926464284,0.713203637444529,NA
"Su(Tpl)",3650.25805722076,0.0750568014707939,0.103204016619702,0.727266282158105,0.467062849168336,0.749407076730775
"CG8042",2453.88605493548,0.146689307277246,0.0937671561017435,1.56439966162649,0.117723740134267,0.367040121870358
"CG7409",48.7084073198143,1.27751901449264,0.561326974834712,2.27589100785477,0.0228525338284289,0.131598579434118
"Mi-2",2689.16870330752,-0.0164610619141313,0.135528524413505,-0.121458283305053,0.903328055117715,0.96550959445371
"exex",46.220619226144,0.122853402308899,2.6499087289085,0.0463613712308885,NA,NA
"CG14182",130.44619475128,0.0785986728669017,0.215995067845826,0.363891053859638,0.71593936534197,0.888184411186881
"Srp9",541.26016817467,0.374599149503869,0.140226021065739,2.67139541332528,0.00755366076048608,0.0628259780540625
"CG3618",317.604238526756,0.695424332482789,0.207178587989869,3.35664191570219,0.000788952198829314,0.0124164651812041
"RhoGDI",2912.45397561793,0.334141912789709,0.181310565091428,1.84292577005214,0.0653398491532188,0.260589968337402
"CG8111",628.875384542525,0.276970590999558,0.178776723975427,1.54925420289963,0.1213206242203,0.372179661915486
"HIPP1",1058.27516773552,-0.0279498969437864,0.111871486048401,-0.249839328420952,0.802711604282934,0.923558306408127
"CG8004",368.559560497276,-0.135595315377497,0.162865221281963,-0.832561515037921,0.405092071346911,0.701557489894517
"Cyp305a1",204.576270928713,0.60507829176787,0.196397082320187,3.08089246856228,0.00206381167312978,0.0241584410515867
"CG8281",226.318454234165,-0.429479823475089,0.184982211151678,-2.3217358080066,0.0202471655877807,0.122270359805268
"CG8492",362.880796938846,-1.28708379828436,0.319085664426782,-4.03366224739846,5.4914233434678e-05,0.00148704339749766
"CG3634",558.313454847771,-0.144754859080058,0.153788103970533,-0.941261744847273,0.346570741832877,0.655881643070847
"Grasp65",1397.52722112098,-0.0094389202231266,0.170459340684842,-0.0553734408757218,0.955840954475427,0.982530698257065
"eIF4E5",0.38195891519505,0.417569780884888,4.03185312112659,0.10356770654587,0.917512416251173,NA
"Spc105R",22.7074104767156,-0.0238532898928198,0.459639915682495,-0.0518956014892687,0.958611879058222,0.984542307130757
"Pfdn6",637.516788644893,0.296476817403186,0.173966136483639,1.70422142720327,0.0883397275862778,0.310233294679807
"TORIP",595.827566496927,0.276443565548664,0.192003323734947,1.439785312937,0.149928147706839,0.423995199276487
"Mcad",29.5350515919364,-0.0138028610397148,0.485347505832736,-0.0284391304659792,0.977311915213616,0.99130312445996
"Rpn1",8780.44724560333,-0.0645798883111462,0.205895986840223,-0.313652972562601,0.753784621936485,0.901853078182844
"Mtr3",191.548107827364,0.142538973099607,0.242962847217811,0.586669833399771,0.55742547174855,0.805413220016207
"CG14102",75.4153980793436,0.458279053504541,0.251241645787092,1.82405688383724,0.068143472945828,0.266619181509901
"CG7492",942.886960799911,-0.139122836538956,0.117038564623954,-1.18869226554477,0.234560785301308,0.539095051342609
"PGRP-SD",611.093651483636,1.18876659558536,0.38151110824534,3.11594228816241,0.00183358153278218,0.0223059408592913
"CG7506",386.341871533286,0.329647618747972,0.191385694125662,1.72242559849603,0.0849924498427787,0.303216034190064
"tey",8.97068811100647,0.548159000298511,3.75104804928672,0.146134891661211,0.88381490250998,0.959581515193688
"CG7716",0.856285749916778,2.95125182327668,3.1950353273886,0.92369927743141,0.355642908426703,NA
"Oat",1038.6920084737,-1.01362885263041,0.357519332270805,-2.83517214633482,0.00458009985425364,0.0433777466062254
"CG8786",277.296996529674,0.291865884913616,0.155480014413231,1.87719229391054,0.0604917433256658,0.248632811038064
"CG14837",10.3580813729425,-0.547052963010077,0.757658840110731,-0.722030726824393,0.470275586410132,0.751429211197318
"ms(3)76Cc",6.71336915393461,-0.863826734917801,0.855640091587416,-1.00956785850836,0.312702375162658,0.622244655817209
"l(3)76BDm",1045.48870086147,0.136838854068225,0.125666475999011,1.08890500016331,0.276195781043095,0.584345246899521
"PIG-F",134.828855572397,0.297693831844594,0.251369033177,1.18428999818357,0.236298286678678,0.541178683610595
"CG9372",1914.92454414749,-0.878126638761199,0.259902562698337,-3.37867633794909,0.000728357040618708,0.0118141744500356
"CG8539",856.29673786093,-0.852239566896936,0.409769202733289,-2.07980385351615,0.037543527517993,0.183958939522481
"CG14100",174.147024862597,0.133866782008758,0.193655818443473,0.691261347501587,0.489401317468065,0.764531541513304
"Cyp316a1",25.7516643488908,-0.39936935227198,0.419843186919547,-0.951234567368385,0.341485314455379,0.650620197455826
"CG9330",1942.65731570765,-0.149206818728305,0.123396080092377,-1.20916984248289,0.226597601193647,0.531027370414229
"CG9231",864.590619288072,-0.0785036865235098,0.131326731413414,-0.597773855167244,0.549990837991425,0.800683016725137
"CG9300",292.962746889965,0.178418268463527,0.250330902432522,0.712729697891058,0.47601303574786,0.756012636699059
"ppk26",3.24814075310731,-3.2783316893933,1.90306468859444,-1.72265909248445,0.0849501920442605,NA
"CG14835",1.39444804912641,2.63438795722365,2.36087583824185,1.1158519709302,0.26448550342465,NA
"Rac2",3787.19640263121,-0.21011107236722,0.17991610655129,-1.16782803048999,0.242876139036199,0.546778056160461
"Cpr76Bb",2.87128136574454,1.29163407418655,1.26844593788995,1.01828074465292,0.308544556456638,NA
"CG8560",1.15186992131962,-1.3686040053591,2.12734761752351,-0.643338208615065,0.520004668779611,NA
"Cpr76Ba",2.50778532237004,-1.39476855033368,1.2590920926964,-1.10775737408272,0.267966613605091,NA
"CG18417",500.97864078052,-0.556697457316205,0.372165905616812,-1.49583142602372,0.134697589743328,0.396966408756268
"CG9452",165.145218554807,1.3752604717877,0.49252230162003,2.79228060793212,0.00523379462962204,0.04759886050377
"CG8562",6.08115351402794,2.09085384229074,2.30486603018472,0.90714766711329,0.364328713814481,0.67059793756989
"CG9451",683.238266420468,-0.476770451146467,0.465405149200557,-1.02442023249083,0.305636829592628,0.614539785362332
"CG8563",2.86667275018635,0.684824119829312,1.26045451215339,0.543315219411878,0.586912787212696,NA
"CG8564",1.43571582913485,0.23703689236729,1.68938653266599,0.140309448302057,0.888415499507285,NA
"SMSr",605.222272179542,-0.41451356152487,0.206679903690708,-2.00558232379081,0.0449008293688279,0.205278251763426
"Sec63",1226.76349393849,-0.261542271839604,0.178873572333317,-1.46216273554508,0.143696620562264,0.41222369086184
"Chd3",12.4480532638935,0.853994497064817,0.740017819690309,1.15401882811715,0.248492449877896,0.551648026511836
"CTCF",393.143027482438,-0.554866259462554,0.203553281193758,-2.72590181896595,0.00641260699926918,0.0554036157783798
"CG14834",9.80872935482291,-0.356267915694371,0.759688562319621,-0.468965749078212,0.639094118300279,0.853310426157057
"Cln7",5002.28956094198,-0.246395642228065,0.270301410944601,-0.911558845982365,0.362000994844037,0.669203757973529
"Gbs-76A",2522.32340387401,-0.636632596202033,0.29578013772712,-2.15238454175505,0.031367080182524,0.162763158872794
"CG14089",1.38453867229898,-3.1423858975828,2.22630694799361,-1.41147917649666,0.15810337140782,NA
"CG8602",13145.4942419089,0.560076830358359,0.223659079721737,2.50415422908461,0.0122744515463774,0.0876288206097616
"CG14086",1.3692212135112,-0.0432498705517399,1.85427615773438,-0.0233243955445041,0.981391512174904,NA
"Rint1",1046.36074150393,0.197024758257905,0.14038793602257,1.40343083487052,0.16048840345061,0.438986425864066
"CG14085",1.68242848446345,-1.1941613732143,1.77878243521399,-0.671336386943039,0.50200625942228,NA
"CG8607",95.3972493841715,-0.18453110312965,0.283807642668015,-0.650197793811727,0.515564465957052,0.781328858646565
"Aldh7A1",1277.14414888617,-0.877860079721897,0.361707564293661,-2.42698844696868,0.0152247406666411,0.100889801163888
"Max",282.453875083561,-0.0621651623620776,0.164921280570003,-0.376938392348285,0.706219389240874,0.884235820292557
"unc-13-4A",25.4205784035106,-1.16628373317454,0.722838390539172,-1.61347785125884,0.106640731422851,0.346746187771612
"mRpL21",328.100213556277,0.1194895208026,0.206450499840698,0.578780486822752,0.562737299276701,0.808307636484385
"CG14830",7.26710308813214,-1.24591864391333,0.965599749455331,-1.29030547555146,0.196944616511792,0.492099299935075
"MED4",106.750316262575,0.098194124359559,0.217768506428023,0.450910583767144,0.6520539951699,0.861939768814253
"CG14082",4.76729147705924,-0.454116732117796,0.999944586919886,-0.454141897519147,0.649726699140988,NA
"Cdc27",859.750929862559,0.0484845404018338,0.154322991433139,0.314175742393121,0.753387565353174,0.901786667909354
"Gem2",62.7885357480043,0.305370421229258,0.320257022700966,0.953516705594282,0.340328336062904,0.649731684654929
"mRpL50",226.087167891699,-0.0275629341607606,0.262133488058625,-0.105148466015896,0.916258002104654,0.969820681447559
"CG14079",199.189821270542,0.610879094812652,0.319022760268778,1.91484486654803,0.0555122907146531,0.234425219691256
"RpL18",22486.8078399569,-0.223435125212722,0.123471983817509,-1.80960180847955,0.0703575592863849,0.27190379731964
"Naxd",1240.14496032801,-0.202153822058271,0.129441136001682,-1.56174326263363,0.118348482653949,0.368267770169418
"BHD",119.081027785501,-0.0791078767706223,0.282986684794976,-0.279546286172214,0.779825621946719,0.911483095116354
"CNPYb",399.899127153008,0.516019494783535,0.267687784599691,1.92769160369125,0.0538934970853371,0.230114089672995
"CG14829",4.89908264703023,-0.145731519696681,0.884565105916074,-0.164749342611428,0.869141277799247,NA
"Sfxn2",1203.62599710096,-0.172680845414001,0.161287435128893,-1.07064040838645,0.284331146932386,0.592746259441779
"Ugt316A1",1152.97703975934,0.19735205499056,0.141195059230236,1.39772635152023,0.1621952578973,0.441152344560373
"SmydA-2",198.598548259514,-1.19527773177752,0.211474108034015,-5.65212329248963,1.58477845589029e-08,1.41245465116033e-06
"CG3808",163.851191291706,0.200315942187317,0.215879973794529,0.927904236165851,0.353457246824331,0.662875595774252
"Acbp3",204.344945581247,0.901249352099856,3.72621072028451,0.241867521660461,NA,NA
"Acbp6",87.6014697447219,0.422993711401973,3.72756752786456,0.113477142463546,NA,NA
"CG11619",115.702735104532,0.19406075754323,0.29025015640888,0.668598287574575,0.503751765234261,0.77409549840989
"CG14075",1.39509825952434,2.62316597358581,1.85928669293821,1.41084534383477,0.158290221038815,NA
"BBS1",0.81332187429516,0.639186444183029,2.75479958587951,0.23202647751922,0.816517448822179,NA
"CG6836",593.979644274512,0.0227456478933566,0.302701367861632,0.0751422038626329,0.940101568895756,0.976721878332125
"CG3819",66.5168397865407,-0.560959730305524,3.59882670262809,-0.15587294878519,NA,NA
"CG6839",18.0145014596255,-1.32059228024234,3.73799705904171,-0.353288742442428,0.723871984326291,0.891257601904588
"Cpr65Ea",0.330058272753722,-2.38960586499177,4.02043142012785,-0.594365533268014,0.552267655990221,NA
"CG8641",5.94421563927497,-0.556756801327421,0.869712908910776,-0.640161593122379,0.522067549165958,0.783540968772094
"CG6843",280.171556367201,0.564768282606976,0.166169663755323,3.39874481204084,0.000676958473880305,0.0111949363248917
"arx",71.162859535167,0.239754775016358,0.326045028667949,0.735342526140859,0.462130915045366,0.745267944397451
"CG17744",0,NA,NA,NA,NA,NA
"CG3902",1257.93081818791,-0.240228198634358,0.284835761838002,-0.8433919852065,0.399009252901791,0.697692963338858
"NijB",9.20076031161478,-4.33941015820303,1.14790004618746,-3.78030314800977,0.000156637523194098,0.00349934012898265
"CG10063",10.0231289859754,0.3641190793294,0.908580201071087,0.400756123565267,0.688599685580362,0.874990045788668
"Rad9",55.0427856282548,0.33015171494801,0.333731673927277,0.98927294213001,0.322529618773053,0.631996825306976
"CG9953",13840.3433152805,0.0806956122715347,0.131088534320791,0.615581009350991,0.538171088223283,0.794125933075381
"Mis12",96.8624183040448,0.184951745274108,0.246262183035357,0.751035920312431,0.45263103840681,0.739279900113901
"Grx1",1052.90996120817,0.0162542500273991,0.160244743770345,0.101433904444902,0.919206023404313,0.970356114927727
"CG10064",0.839272195515824,1.52106179801811,3.41930054004036,0.444845891785855,0.656431127186346,NA
"Dysb",222.37822805025,0.31324522274089,0.163804275912709,1.91231407724557,0.055835921291513,0.235674349738405
"CG10075",147.16351467072,-0.110493566294191,0.190617743900637,-0.579660445209066,0.562143622472946,0.80795621311805
"CG8519",62.957402676376,-0.449301419161455,0.367133365024501,-1.22380982488876,0.221023977133694,0.523324948095914
"CG9948",92.4208592478728,0.337778097250336,0.234814935409193,1.43848642617949,0.150296086107014,0.424481051057754
"Cyp12c1",848.572463635521,0.559330013305695,0.215630933330124,2.59392288790671,0.00948877662400092,0.0739111974934828
"eIF4E4",0,NA,NA,NA,NA,NA
"Chmp1",3250.20025388458,-0.225906169069561,0.273547410737003,-0.825839178886451,0.408895325997264,0.703968427250679
"tow",112.868685194908,0.178184796999281,0.374434937660245,0.475876525071926,0.634162347226452,0.850134989545024
"CG14073",979.656260497359,-0.0273848990320191,0.12371143946349,-0.221361089570873,0.824811286931992,0.934280382390409
"CG14820",315.016788828693,1.05119328384193,3.72580804913708,0.28213833616184,NA,NA
"zpg",10.1038237192469,0.526227711550954,1.22877360983799,0.428254405317459,0.668465910275467,0.86816684225189
"Atg3",1772.26584755207,0.276287581985483,0.154204532314755,1.79169559959196,0.0731817398138244,0.279678476589303
"Nufip",55.5949873291264,-0.0194949768538097,0.316785625845361,-0.0615399666629008,0.950929185912449,0.981507233786436
"bora",18.1596528318986,-1.50541009986184,0.606741206056848,-2.48114036896447,0.0130962788977591,0.0908146910510465
"CG10103",3646.89047435798,0.00476679128459345,0.177875565247096,0.0267984603617234,0.978620481231596,0.991840112927197
"Vps8",870.928933401304,0.649036571293768,0.153438573586609,4.22994398424472,2.33749509865047e-05,0.000749680719707331
"MED11",324.291899228728,0.141619488431577,0.220831496982549,0.64130112944336,0.521327055559588,0.783277363671905
"CG8549",603.669848725611,0.370559522532229,0.129643990973378,2.85828536864716,0.00425937147893247,0.0412632703800014
"CG8270",518.598057108099,0.311617362606071,0.180464923857882,1.72674753600025,0.0842130144150967,0.301748452413298
"CG10147",206.658610823682,0.305843852077818,0.189511354776899,1.61385502434865,0.10655887611282,0.346631205763361
"CG18231",1.86912839422226,1.07595414854502,1.66516914643662,0.646153065499387,0.518180231852906,NA
"CG42747",14.2763764888313,1.24525854253653,3.02968950762861,0.411018534870003,0.681058943833045,0.873583711170186
"CG18233",2.20190294821842,4.30861205894357,1.8738311126691,2.29935986749966,0.0214845128663595,NA
"CG18234",3.31893348537319,-1.77179124005982,1.93615005702047,-0.915110496541998,0.360133625091792,NA
"CG13300",5.756917346445,1.58368496931987,2.37383473526001,0.667142049021543,0.50468140333764,0.774120296272025
"CG10163",4.07455015305851,-0.928807347197315,1.16985701452728,-0.79394946191149,0.42722485321038,NA
"AstC-R1",7.50760400497776,0.113573659944227,0.969806342725696,0.117109627912952,0.906773180267095,0.966862551931029
"CG10226",97.169225646371,-0.762870444490116,0.292770409035106,-2.60569518280326,0.00916880172516766,0.0720343936595296
"CG13299",3.68966411163544,-0.420601381377118,1.39588289054127,-0.301315664965293,0.763173796763247,NA
"CG4306",46.035189810186,0.178354894998584,0.510103137066329,0.349644771887361,0.726605306056945,0.892133014661499
"CG8219",28.5407580089084,0.29559670580513,0.667331303398303,0.442953454003791,0.657799402289079,0.864037781443009
"Sf3b6",794.551273985007,0.297624185241272,0.137860576534801,2.15887814139629,0.0308596220985774,0.161548530048827
"CG7386",55.4114973750014,0.426157787199227,0.341326475495771,1.24853422688715,0.211835482203189,0.511739996048373
"CheA75a",0.31240676802916,1.48049891073399,4.02794452814606,0.367556926464284,0.713203637444529,NA
"CG7376",163.513159149901,0.618565604763058,0.281936511717262,2.19398899771939,0.0282362005228405,0.151180037110047
"fmt",1951.71154533455,0.120668837044696,0.129483790490545,0.931922340144246,0.351376661336113,0.661281660709684
"CG7330",9.03649060277106,-0.294109138857533,0.714983810739701,-0.411350766884157,0.680815349128414,0.873510298348193
"Prdm13",7.92069718454993,0.0466747551423787,0.921413329871184,0.0506556109285981,0.959599948554631,0.984785091367396
"Cpr65Az",1.77450344607643,-1.16682869402309,1.94393028070746,-0.60024204859777,0.548344934119093,NA
"Cyp312a1",9.43866935761664,0.231442464346548,0.665817318415126,0.347606555049455,0.728135682727829,0.892615833840178
"RpIIIC53",444.747558966893,-0.0459711724833379,0.147079342172435,-0.312560362348109,0.754614696485294,0.901907169891961
"CG13698",74.9834272906753,0.253483871442255,0.383827431853086,0.660411034767516,0.508990092767359,0.776822015744009
"CG5290",606.133465953035,0.285410034007844,0.423885236644412,0.673319118795516,0.50074429209873,0.771434119577865
"CG10467",671.783298070325,-0.999255526229506,0.231585341316299,-4.31484791114099,1.59712820743577e-05,0.000549710753347912
"Wdr92",118.444432526386,-0.0875707591434317,0.266750380460295,-0.328287288634125,0.742694454297001,0.897741197832477
"CG10469",72.9921182522243,-0.574714464786007,0.339047793719661,-1.69508392454311,0.0900595013083786,0.313027010500017
"Prestin",1004.55550268277,0.262373185928674,0.413963735130417,0.633807175998194,0.526206669459037,0.785478361478982
"CG13293",36.968734967656,0.143313990570394,0.373107679962662,0.384108926904791,0.700897715356008,0.883038392557378
"CG7402",1.18062733999251,0.470841228273039,2.43176115361773,0.193621494270755,0.84647226668484,NA
"ssp6",5.06676160046809,-1.39209811495341,0.882338813622583,-1.57773645844494,0.114626166838004,NA
"CG16775",163.703766378025,0.940524674819669,3.7265395395068,0.252385534850422,NA,NA
"CG6610",115.336231449558,0.407140709944852,0.312625752705711,1.30232620448294,0.192804897408981,0.487148956223787
"CG5506",2156.20498876925,0.909515739853434,3.70193316079298,0.245686699448299,NA,NA
"CG13295",446.20867940624,0.0403410287498835,0.170590834527601,0.236478289479007,0.813061552080247,0.928135194200688
"CG7408",916.010495135473,-0.0229928315109781,0.207174708000999,-0.110982811236144,0.911629977165719,0.967844835194129
"CG6602",304.352076214298,2.31999043998974,1.46327352811166,1.58547967650563,0.112857390929638,0.358751610246923
"CG42269",20.7537616562931,-0.213125433966528,0.526394487782108,-0.404877784462567,0.685567348858335,0.874315035859434
"TrpRS-m",369.257654345671,-0.484153173759039,0.144378590678519,-3.35335849646212,0.000798372251430966,0.0124630164842112
"CG7430",5705.49415327337,-0.480490497898663,0.118354930802645,-4.05974212176992,4.91269427165304e-05,0.00136379614419955
"MED19",392.638054515905,0.0924343656623152,0.187718944916541,0.49240829530238,0.622430736260697,0.84191489222596
"CG10472",3017.27982069859,1.53362295723498,2.76525541978007,0.554604448567343,NA,NA
"CG6592",2.37278818690585,2.03501546841326,1.58626082626655,1.28290091687059,0.199526791598739,NA
"CG5567",142.525792922843,-0.228827197031509,0.235076771823313,-0.97341474981415,0.330347211096333,0.639787146258965
"Jon65Aii",2.32583212939458,0.771223205103625,3.02479370383153,0.254967207888165,0.798748426669432,NA
"Ir75c",0.31240676802916,1.48049891073399,4.02794452814606,0.367556926464284,0.713203637444529,NA
"Jon65Aiii",21311.5205299689,0.334389609189006,3.2357184727218,0.103343233352352,NA,NA
"Jon65Aiv",29616.4602637168,0.460787587819375,3.16146396029163,0.145751333435055,NA,NA
"Cln3",121.799277134768,0.605713071368252,2.16821786779853,0.27935987446836,0.7799686612332,0.911524451989166
"CG6462",18.0421087069827,1.76980474932132,3.74432621402276,0.472663076922432,NA,NA
"CG5589",112.423280274583,0.292292691506345,0.226133934815335,1.29256447841425,0.196161731817888,0.49145410276128
"NUCB1",7570.7487355889,0.4399866869273,0.158624272107721,2.77376646764694,0.0055411439749739,0.0494588893390594
"CG10479",4009.04680755481,-0.286012287575737,0.379824360223672,-0.753011964286094,0.451442724491241,0.738304977253027
"CG6034",27.2229141224001,-4.34979810186428,0.960947104977272,-4.52657391789235,5.99476368303066e-06,0.00024170316240105
"CG7460",62.6306146781738,-0.00966028742417523,0.319147090613545,-0.0302690756340714,0.975852459335729,0.99130312445996
"Crtc",1372.45354313564,-0.308906159711479,0.133748432606951,-2.30960583006806,0.0209099865442711,0.124855328681483
"CG7484",640.330779608982,-0.0232769808318169,0.137919672323175,-0.168772013736184,0.865975972313764,0.95310263324849
"CG10483",144.283698984132,-0.376341949227776,0.226615429810223,-1.66070752350332,0.0967722016581616,0.327355266256354
"CG7497",545.428503887089,-0.232283447804172,0.219624407240804,-1.05763949791559,0.290219828034252,0.600217704925748
"anchor",2744.10273385782,0.174007652431849,0.179720889538552,0.968210500619198,0.332939251718695,0.641775595653229
"Vps60",2081.01421697162,0.182226542620618,0.142852376477506,1.27562835924757,0.202086924259484,0.498854223820714
"CG5592",0.679848727359522,2.62284528767079,3.96213296886896,0.661978108326716,0.507985251723176,NA
"CG7542",1038.21099267626,1.46515234742482,2.92384987937136,0.501103821287787,NA,NA
"DNApol-epsilon58",6.54413465319351,1.2072954447876,1.06669873739953,1.13180545027252,0.257716235831908,0.563845831728362
"CG18586",4.46580737577712,0.211335369589823,1.40243253489593,0.150692004307719,0.880218680845162,NA
"Edc3",583.252123705022,-0.222905529183925,0.240469921482281,-0.926958048681981,0.353948316054172,0.663173355173859
"CG5568",4.66787101025751,1.58600856513982,1.48892788540974,1.06520173386595,0.286784649174136,NA
